License ID,Brand Name,Product Type
"90039","CHATEAU HAUT BEYZAC","Wine",
"90039","CHATEAU HAUT BRION","Wine",
"90039","CHATEAU HAUT CORBIN","Wine",
"90039","CHATEAU HAUT GIRON","Wine",
"90039","CHATEAU HAUT JONSET","Wine",
"90039","CHATEAU HAUT MAURIN","Wine",
"90039","CHATEAU HAUT MONTAUD","Wine",
"90039","CHATEAU HAUT RIAN","Wine",
"90039","CHATEAU HAUT SURGET","Wine",
"90039","CHATEAU L'EGLISE VIEILLE","Wine",
"90039","CHATEAU LA CHEZE","Wine",
"90039","CHATEAU LA COMMANDERIE","Wine",
"90039","CHATEAU LA CROIX DE GUILLOT","Wine",
"90039","CHATEAU LA CROIX MARTELLE","Wine",
"90039","CHATEAU LA CROIX ST ESTEPHE","Wine",
"90039","CHATEAU LA FLEUR DALLON","Wine",
"90039","CHATEAU LA FLEUR MONGIRON","Wine",
"90039","CHATEAU LA FLEUR PLAISANCE","Wine",
"90039","CHATEAU LA GRANGE CLINET","Wine",
"90039","CHATEAU LA GRAVIERE EARL VIGNOBLES THERESA","Wine",
"90039","CHATEAU LA JOYA","Wine",
"90039","CHATEAU LA MONGIE","Wine",
"90039","CHATEAU LA NOE","Wine",
"90039","CHATEAU LA RENAISSANCE","Wine",
"90039","CHATEAU LA ROSE BELLEVUE","Wine",
"90039","CHATEAU LA ROSE TOUR BLANCHE","Wine",
"90039","CHATEAU LA TOUR DE BESSON","Wine",
"90039","CHATEAU LA TOUR HAUT BRION","Wine",
"90039","CHATEAU LA VIEILLE CROIX","Wine",
"90039","CHATEAU LA VIEILLE CURE","Wine",
"90039","CHATEAU LALANDE BORIE","Wine",
"90039","CHATEAU LAMOTHE DE HAUX","Wine",
"90039","CHATEAU LAMOTHE VINCENT","Wine",
"90039","CHATEAU LANDEREAU","Wine",
"90039","CHATEAU LARMEVAILLE","Wine",
"90039","CHATEAU LAROSE TRINTAUDON","Wine",
"90039","CHATEAU LAURIOL","Wine",
"90039","CHATEAU LE BOURDIEU","Wine",
"90039","CHATEAU LE CROCK","Wine",
"90039","CHATEAU LE TERTRE","Wine",
"90039","CHATEAU LE TOUZINARD","Wine",
"90039","CHATEAU LEOVILLE BARTON","Wine",
"90039","CHATEAU LEOVILLE POYFERRE","Wine",
"90039","CHATEAU LES BERTHETS","Wine",
"90039","CHATEAU LES CARDINAUX","Wine",
"90039","CHATEAU LES GRAVES DE BARRAU","Wine",
"90039","CHATEAU LES MAURINS","Wine",
"90039","CHATEAU LES MOISELLES","Wine",
"90039","CHATEAU LES ORMES DE PEZ","Wine",
"90039","CHATEAU LES RICARDS","Wine",
"90039","CHATEAU LESTAGE","Wine",
"90039","CHATEAU LOUDENNE","Wine",
"90039","CHATEAU LYNCH BAGES","Wine",
"90039","CHATEAU MAGENCE","Wine",
