License ID,Brand Name,Product Type
"13182273","DEKREME CUVEE","Wine",
"13182273","DEL VENTO","Wine",
"13182273","DENNER","Wine",
"13182273","DEVAUX","Wine",
"13182273","DIAL TONE","Wine",
"13182273","DOMAINE BERTRAND GONNET","Wine",
"13182273","DOMAINE DES FONTNOBLES","Wine",
"13182273","DOMAINE DES GALUCHES","Wine",
"13182273","DOMAINE DES MAISONS NEUVES","Wine",
"13182273","DOMAINE GAYDA","Wine",
"13182273","DOMAINE SAINT VINCENT","Wine",
"13182273","DON MIGUEL GASCON","Wine",
"13182273","DONNA OLIMPIA","Wine",
"13182273","DR H THANISCH","Wine",
"13182273","DRAGON FIRE","Wine",
"13182273","DUCA DI SALAPARUTA","Wine",
"13182273","DUCK HUNTER","Wine",
"13182273","DUPLIN","Wine",
"13182273","DURBANVILLE HILLS","Wine",
"13182273","DYNAMITE VINEYARDS","Wine",
"13182273","EASY CUP","Wine",
"13182273","ECCO DOMANI","Wine",
"13182273","EDMEADES VINEYARDS","Wine",
"13182273","EDNA VALLEY VINEYARD","Wine",
"13182273","EGRI BIKAVER","Wine",
"13182273","EL CORREO","Wine",
"13182273","EL FURIOSO","Wine",
"13182273","EL GORU","Wine",
"13182273","EL PASEO","Wine",
"13182273","EL VIEJO CASTILLO DE MONLERO","Wine",
"13182273","ELEMENT AL WINES","Wine",
"13182273","ELMO PIO","Wine",
"13182273","ELY","Wine",
"13182273","EMENDIS","Wine",
"13182273","EMPORIUM","Wine",
"13182273","EPIFANIO RIVERA","Wine",
"13182273","EPU","Wine",
"13182273","ERBEN","Wine",
"13182273","ERNEST & JULIO GALLO","Wine",
"13182273","ERRAZURIZ","Wine",
"13182273","ESCAMAS DEL DRAGON","Wine",
"13182273","ESSENZA DI VITA","Wine",
"13182273","ESTANCIA","Wine",
"13182273","ESTEBAN MARTIN","Wine",
"13182273","ETHIC DRINKS","Wine",
"13182273","EXCELLENT SELECTION","Wine",
"13182273","EXPOSITION","Wine",
"13182273","F W LANGGUTH","Wine",
"13182273","FAIRBANKS","Wine",
"13182273","FARMERS OF WINE","Wine",
"13182273","FETZER","Wine",
"13182273","FINCA LAS MORAS","Wine",
"13182273","FINCA MANZANOS","Wine",
"13182273","FINCA MILLARA","Wine",
"13182273","FISH HOUSE","Wine",
"13182273","FIVE OAKS","Wine",
"13182273","FLASQ","Wine",
"13182273","FLEUR DE MER","Wine",
"13182273","FLORINA","Wine",
"13182273","FOG & LIGHT","Wine",
"13182273","FONTANA D'ITALIA","Wine",
"13182273","FONTELLA","Wine",
"13182273","FOODIES","Wine",
"13182273","FOX BROOK","Wine",
"13182273","FOX RUN VINEYARDS","Wine",
"13182273","FRANCISCAN","Wine",
"13182273","FRANSCHHOEK CELLAR","Wine",
"13182273","FRANZIA","Wine",
"13182273","FREE REIGN","Wine",
"13182273","FREEHAND","Wine",
"13182273","FREI BROTHERS","Wine",
"13182273","FRUIT STAND VINEYARDS","Wine",
"13182273","FRYER'S COVE","Wine",
"13182273","FU KI","Wine",
"13182273","FUEL BY FRANZIA","Wine",
"13182273","FULL CIRCLE CA","Wine",
"13182273","GABRIELLE ASHLEY","Wine",
"13182273","GALLO","Wine",
"13182273","GALLO FAMILY","Wine",
"13182273","GALLO FAMILY VINEYARDS","Wine",
"13182273","GALLO OF SONOMA","Wine",
"13182273","GALLO SHEFFIELD CELLARS","Wine",
"13182273","GATHER & GRACE","Wine",
"13182273","GEKKEIKAN","Wine",
"13182273","GEMMA DI LUNA","Wine",
"13182273","GEORGE WYNDHAM","Wine",
"13182273","GERSTACKER","Wine",
"13182273","GHOST PINES","Wine",
"13182273","GIONELLI","Wine",
"13182273","GIRETTO","Wine",
"13182273","GLEN ELLEN","Wine",
"13182273","GOATS TRAIL","Wine",
"13182273","GONFALONE","Wine",
"13182273","GOODNESS GRAPE","Wine",
"13182273","GORU","Wine",
"13182273","GORU 18 M","Wine",
"13182273","GORU GOLD","Wine",
"13182273","GORU VERDE","Wine",
"13182273","GRAIL","Wine",
"13182273","GRAN CONTI","Wine",
"13182273","GRAN VALOR","Wine",
"13182273","GRANDE ALBERONE","Wine",
"13182273","GRUET","Wine",
"13182273","HANJAN","Wine",
"13182273","HARLOW RIDGE","Wine",
"13182273","HAVELOCK","Wine",
"13182273","HAZLITT 1852 VINEYARDS","Wine",
"13182273","HEARTSWORK","Wine",
"13182273","HERDADE GRANDE","Wine",
