License ID,Trade Name,Address,City,State,Zip Code,Report Type
X11496,Cool Hand Vineyards,P O Box 339,Los Olivos,CA,93441,Unlicensed Supplier
X13792,Copa Fina Wine Imp,7700 Edgewater Dr,Oakland,CA,94621,Unlicensed Supplier
X12009,Copain Wines,7800 Eastside Road,Healdsburg,CA,95448,Unlicensed Supplier
X13884,Copper Cane LLC,1275 Ingleside Ave,St Helena,CA,94574,Unlicensed Supplier
X14185,Cordelina Wine Company,2330 Gold Meadow Way Suite C,Gold River,CA,95670,Unlicensed Supplier
X10917,Core Wine Company,PO Box 5997,Santa Maria,CA,93456,Unlicensed Supplier
X01371,Corison Winery Inc,P O Box 427,St Helena,CA,94574,Unlicensed Supplier
X13694,Cornerstone,6505 Washington Street,Yountville,CA,94599,Unlicensed Supplier
X15379,Cornerstone Cellars,5055 Solano Avenue,Napa,CA,94558,Unlicensed Supplier
X03416,Cornerstone Cellars,P O Box 10767,Nape,CA,94559,Unlicensed Supplier
B00350,Coronado Brewing Company,170 Orange Avenue,San Diego,CA,92118,Unlicensed Supplier
X10843,Corte Riva Vineyards,3065 Mule Deer Lane,Santa Rosa,CA,95407,Unlicensed Supplier
X01626,Cosentino Winery,7415 St Helena Highway,Yountville,CA,94599,Unlicensed Supplier
X10501,Costa De Oro,P O Box 1023,Santa Maria,CA,93456,Unlicensed Supplier
X02030,Coturri Winery,P O Box 396,Glen Ellen,CA,95442,Unlicensed Supplier
X12810,Coup De Foudre,1040 Main Street Suite 100,St Helena,CA,94559,Unlicensed Supplier
X14859,Courtier Wines,4414 Piedmon Ave,Oakland,CA,-,Unlicensed Supplier
X17049,Covert Estate,15 Chateau Lane,Napa,CA,94558,Unlicensed Supplier
X15232,Cowan Cellars,4325 Santa Rosa Avenue,Santa Rosa,CA,95407,Unlicensed Supplier
X01120,Crane Canyon Cellars,33 Healdsburg,Healdsburg,CA,95448,Unlicensed Supplier
X03121,Crane Family,P O Box 2067,Napa,CA,94558,Unlicensed Supplier
X11010,Creative Wine Concepts,830 Fulton Lane,St Helena,CA,94574,Unlicensed Supplier
X01290,Creston Vineyards,9538 Los Palos Rd,Creston,CA,93422,Unlicensed Supplier
X10817,Crew Wine Company,3632 East Lincoln Avenue,Sacramento,CA,95818,Unlicensed Supplier
X00223,Crichton Hall,P O Box 187,Rutherford,CA,94573,Unlicensed Supplier
X13739,Crimson Wine Group,5901 Silverado Trail,Napa,CA,94558,Unlicensed Supplier
X12582,Crocker & Starr,700 Dowdell Lane,St Helena,CA,94574,Unlicensed Supplier
X15305,Croix Estate,1406 Wood Road,Fulton,CA,95439,Unlicensed Supplier
X17263,Crosby Roamann,45 Enterprise Court #6,Napa,CA,94558,Unlicensed Supplier
X13523,Croze Winery,PO Box 2679,Yountville,CA,94599,Unlicensed Supplier
X17395,Cru Winery,20146 Road 21,Madera,CA,93637,Unlicensed Supplier
X14627,Cruse Wine Company,1240 Holm Road,Petaluma,CA,94954,Unlicensed Supplier
X02481,Crush Wine Marketing Tria Wines,1275 Fourth Street,Santa Rosa,CA,95404,Unlicensed Supplier
B00047,Cuidao USA Import Co Inc,2951 Simms Street,Hollywood,CA,33020-1510,Unlicensed Supplier
X13717,Cult of 8,"475 Washington St., Ste #A",Monterey,CA,93940-5324,Unlicensed Supplier
X13025,Cultivar Wine LLC,PO Box 627,Rutherford,CA,94573,Unlicensed Supplier
X17061,Culture Wine Co,1694 Page St.,San Francisco,CA,94117,Unlicensed Supplier
X13501,Curvature Wines LLC,1250 Church Street Suite R2,Saint Helena,CA,94574,Unlicensed Supplier
X00163,Cuvaision Inc,4550 Silversdo Trail,Calistoga,CA,94515,Unlicensed Supplier
X16126,Cuvaison Winery,1221 Duhig Road,Napa,CA,94559,Unlicensed Supplier
X12655,Cypher Winery,PO Box 120,Paso Robles,CA,93447,Unlicensed Supplier
X10988,D Cubed Cellars Inc,P O Box 694,St Helena,CA,94574,Unlicensed Supplier
X10967,D R Stephens Estate,1860 Howell Mt Road,St Helena,CA,94574,Unlicensed Supplier
X01291,D'Aquino Italian Imp Co Inc,1850 Business Center Drive,Durate,CA,91010,Unlicensed Supplier
X13379,DDC Shipping,759 Technology Way,Napa,CA,94558,Unlicensed Supplier
X14175,"DELEGAT USA, INC",555 MISSION STREET #2625,SAN FRANCISCO,CA,94105,Unlicensed Supplier
X17129,DK WINE GROUP,3358 COFFEY LN STE D,SANTA ROSA,CA,95403,Unlicensed Supplier
X11270,DNA Vineyards,530 10th Street,Paso Robles,CA,93446,Unlicensed Supplier
X15538,DNS Wines,2261 Market Street #326,San Francisco,CA,94114,Unlicensed Supplier
X17031,DOGFARM LLC,620 TRANCAS ST,NAPA,CA,94558,Unlicensed Supplier
X15871,DOMAINE CO,113 West North St,Healdsburg,CA,95448,Unlicensed Supplier
X16211,DOMAINE DELLA DALE LLC,3358 COFFEY LN,SANTA ROSA,CA,95401,Unlicensed Supplier
X14936,DUMOL WINE COMPANY,576 Gateway Drive,Napa,CA,94558,Unlicensed Supplier
X12266,Da Ve Winery Inc,P O Box 6829,Napa,CA,94581,Unlicensed Supplier
X02500,Dalla Terra,P O Box 6536,Napa,CA,94581-1536,Unlicensed Supplier
X02112,Dalla Valle Vineyards,P O Box 329,Oakville,CA,94562,Unlicensed Supplier
X15775,Damrs Lane P/U @ Tower Road Winery Co,1150 Darms Lane,Napa,CA,94558,Unlicensed Supplier
X12590,Dana Estates,1895 Cabernet Lane,Saint Helena,CA,94574,Unlicensed Supplier
X15094,Dancing Coyote,3125 E Orange St,Acampo,CA,95220,Unlicensed Supplier
